195, 3.25. 00시 기준 1.3 이후 누계,전남,8,(+2),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:41
196, 3.25. 00시 기준 1.3 이후 누계,경북,"1,262",(+5),http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:44
197, 3.25. 00시 기준 1.3 이후 누계,경남,90,0,http://ncov.mohw.go.kr/,2020-03-25 오전 10:47:48
198, 3.26. 00시 기준 1.3 이후 누계,서울,360,(+13),http://ncov.mohw.go.kr/,2020-03-26 오전 2:46:47
199, 3.26. 00시 기준 1.3 이후 누계,부산,112,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:46:51
200, 3.26. 00시 기준 1.3 이후 누계,대구,"6,482",(+26),http://ncov.mohw.go.kr/,2020-03-26 오전 2:46:54
201, 3.26. 00시 기준 1.3 이후 누계,인천,43,(+1),http://ncov.mohw.go.kr/,2020-03-26 오전 2:46:58
202, 3.26. 00시 기준 1.3 이후 누계,광주,19,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:01
203, 3.26. 00시 기준 1.3 이후 누계,대전,30,(+6),http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:04
204, 3.26. 00시 기준 1.3 이후 누계,울산,37,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:07
205, 3.26. 00시 기준 1.3 이후 누계,세종,44,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:10
206, 3.26. 00시 기준 1.3 이후 누계,경기,401,(+14),http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:16
207, 3.26. 00시 기준 1.3 이후 누계,강원,31,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:18
208, 3.26. 00시 기준 1.3 이후 누계,충북,39,(+1),http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:22
209, 3.26. 00시 기준 1.3 이후 누계,충남,124,(+1),http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:25
210, 3.26. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:28
211, 3.26. 00시 기준 1.3 이후 누계,전남,8,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:31
212, 3.26. 00시 기준 1.3 이후 누계,경북,"1,274",(+12),http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:34
213, 3.26. 00시 기준 1.3 이후 누계,경남,90,0,http://ncov.mohw.go.kr/,2020-03-26 오전 2:47:38
214, 3.27. 00시 기준 1.3 이후 누계,서울,372,(+12),http://ncov.mohw.go.kr/,2020-03-27 오전 1:46:47
215, 3.27. 00시 기준 1.3 이후 누계,부산,113,(+1),http://ncov.mohw.go.kr/,2020-03-27 오전 1:46:51
216, 3.27. 00시 기준 1.3 이후 누계,대구,"6,516",(+34),http://ncov.mohw.go.kr/,2020-03-27 오전 1:46:54
217, 3.27. 00시 기준 1.3 이후 누계,인천,46,(+3),http://ncov.mohw.go.kr/,2020-03-27 오전 1:46:58
218, 3.27. 00시 기준 1.3 이후 누계,광주,20,(+1),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:01
219, 3.27. 00시 기준 1.3 이후 누계,대전,31,(+1),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:05
220, 3.27. 00시 기준 1.3 이후 누계,울산,39,(+2),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:08
221, 3.27. 00시 기준 1.3 이후 누계,세종,44,0,http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:11
222, 3.27. 00시 기준 1.3 이후 누계,경기,412,(+11),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:14
223, 3.27. 00시 기준 1.3 이후 누계,강원,31,0,http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:17
224, 3.27. 00시 기준 1.3 이후 누계,충북,41,(+2),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:21
225, 3.27. 00시 기준 1.3 이후 누계,충남,124,0,http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:24
226, 3.27. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:27
227, 3.27. 00시 기준 1.3 이후 누계,전남,8,0,http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:30
228, 3.27. 00시 기준 1.3 이후 누계,경북,"1,283",(+9),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:34
229, 3.27. 00시 기준 1.3 이후 누계,경남,91,(+1),http://ncov.mohw.go.kr/,2020-03-27 오전 1:47:39
230, 03.28. 00시 기준 1.3 이후 누계,서울,390,(+18),http://ncov.mohw.go.kr/,2020-03-28 오전 1:46:49
231, 03.28. 00시 기준 1.3 이후 누계,부산,114,(+1),http://ncov.mohw.go.kr/,2020-03-28 오전 1:46:54
232, 03.28. 00시 기준 1.3 이후 누계,대구,"6,587",(+71),http://ncov.mohw.go.kr/,2020-03-28 오전 1:46:57
233, 03.28. 00시 기준 1.3 이후 누계,인천,51,(+5),http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:01
234, 03.28. 00시 기준 1.3 이후 누계,광주,20,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:04
235, 03.28. 00시 기준 1.3 이후 누계,대전,31,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:08
236, 03.28. 00시 기준 1.3 이후 누계,울산,39,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:12
237, 03.28. 00시 기준 1.3 이후 누계,세종,44,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:16
238, 03.28. 00시 기준 1.3 이후 누계,경기,433,(+21),http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:19
239, 03.28. 00시 기준 1.3 이후 누계,강원,32,(+1),http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:23
240, 03.28. 00시 기준 1.3 이후 누계,충북,41,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:27
241, 03.28. 00시 기준 1.3 이후 누계,충남,126,(+2),http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:30
242, 03.28. 00시 기준 1.3 이후 누계,전북,10,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:33
243, 03.28. 00시 기준 1.3 이후 누계,전남,8,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:37
244, 03.28. 00시 기준 1.3 이후 누계,경북,"1,285",(+2),http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:41
245, 03.28. 00시 기준 1.3 이후 누계,경남,91,0,http://ncov.mohw.go.kr/,2020-03-28 오전 1:47:44
246, 03.29. 00시 기준 1.3 이후 누계,서울,410,(+20),http://ncov.mohw.go.kr/,2020-03-29 오전 2:46:57
247, 03.29. 00시 기준 1.3 이후 누계,부산,117,(+3),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:02
248, 03.29. 00시 기준 1.3 이후 누계,대구,"6,610",(+23),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:06
249, 03.29. 00시 기준 1.3 이후 누계,인천,58,(+7),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:09
250, 03.29. 00시 기준 1.3 이후 누계,광주,20,0,http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:13
251, 03.29. 00시 기준 1.3 이후 누계,대전,34,(+3),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:17
252, 03.29. 00시 기준 1.3 이후 누계,울산,39,0,http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:21
253, 03.29. 00시 기준 1.3 이후 누계,세종,46,(+2),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:24
254, 03.29. 00시 기준 1.3 이후 누계,경기,448,(+15),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:28
255, 03.29. 00시 기준 1.3 이후 누계,강원,34,(+2),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:32
256, 03.29. 00시 기준 1.3 이후 누계,충북,41,0,http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:36
257, 03.29. 00시 기준 1.3 이후 누계,충남,127,(+1),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:39
258, 03.29. 00시 기준 1.3 이후 누계,전북,12,(+2),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:45
259, 03.29. 00시 기준 1.3 이후 누계,전남,9,(+1),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:48
260, 03.29. 00시 기준 1.3 이후 누계,경북,"1,287",(+2),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:52
261, 03.29. 00시 기준 1.3 이후 누계,경남,94,(+3),http://ncov.mohw.go.kr/,2020-03-29 오전 2:47:55
262, 03.30. 00시 기준 1.3 이후 누계,서울,426,(+16),http://ncov.mohw.go.kr/,2020-03-30 오전 1:46:45
263, 03.30. 00시 기준 1.3 이후 누계,부산,118,(+1),http://ncov.mohw.go.kr/,2020-03-30 오전 1:46:49
264, 03.30. 00시 기준 1.3 이후 누계,대구,"6,624",(+14),http://ncov.mohw.go.kr/,2020-03-30 오전 1:46:53
265, 03.30. 00시 기준 1.3 이후 누계,인천,58,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:46:57
266, 03.30. 00시 기준 1.3 이후 누계,광주,20,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:01
267, 03.30. 00시 기준 1.3 이후 누계,대전,34,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:06
268, 03.30. 00시 기준 1.3 이후 누계,울산,39,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:10
269, 03.30. 00시 기준 1.3 이후 누계,세종,46,0,http://ncov.mohw.go.kr/,2020-03-30 오전 1:47:14
